1698748288.0,4.0,0.0,4297.05078125,4361.2822265625,4318.205078125,4351.6669921875,4304.615234375,4285.1279296875,4295.1279296875,4271.41015625,4264.744140625,4242.43603515625,4456.2822265625,4442.94921875,4302.69189453125,4409.35888671875,0.0,0.0,1.0
1698748288.0,5.0,0.0,4301.9228515625,4359.23095703125,4316.5380859375,4346.9228515625,4302.43603515625,4288.4619140625,4291.5380859375,4275.1279296875,4265.384765625,4239.48681640625,4461.15380859375,4444.744140625,4309.10302734375,4410.255859375,0.0,0.0,1.0
1698748288.0,6.0,0.0,4311.02587890625,4365.384765625,4325.51318359375,4352.82080078125,4306.9228515625,4295.89697265625,4295.89697265625,4279.10302734375,4266.6669921875,4239.35888671875,4463.4619140625,4454.10302734375,4308.205078125,4415.76904296875,0.0,0.0,1.0
1698748288.0,7.0,0.0,4316.6669921875,4369.23095703125,4330.51318359375,4364.10302734375,4310.89697265625,4291.5380859375,4295.255859375,4272.69189453125,4265.64111328125,4244.744140625,4470.64111328125,4460.76904296875,4312.94921875,4423.0771484375,0.0,0.0,1.0
1698748288.0,8.0,0.0,4315.76904296875,4371.9228515625,4327.69189453125,4367.56396484375,4313.3330078125,4287.82080078125,4283.84619140625,4270.51318359375,4264.8720703125,4245.0,4473.97412109375,4457.82080078125,4317.43603515625,4423.7177734375,0.0,0.0,1.0
1698748288.0,9.0,0.0,4318.3330078125,4381.5380859375,4327.94921875,4369.35888671875,4318.3330078125,4293.205078125,4280.89697265625,4275.89697265625,4264.35888671875,4238.58984375,4470.76904296875,4452.43603515625,4319.10302734375,4421.794921875,0.0,0.0,1.0
1698748288.0,10.0,0.0,4326.6669921875,4390.1279296875,4329.615234375,4374.8720703125,4323.58984375,4296.9228515625,4286.5380859375,4273.205078125,4262.05078125,4232.05078125,4469.48681640625,4454.10302734375,4319.35888671875,4425.64111328125,0.0,0.0,1.0
1698748288.0,11.0,0.0,4325.89697265625,4386.15380859375,4327.82080078125,4373.84619140625,4322.94921875,4296.9228515625,4285.76904296875,4268.4619140625,4259.615234375,4228.4619140625,4462.05078125,4456.5380859375,4314.48681640625,4430.0,0.0,0.0,1.0
1698748288.0,12.0,0.0,4320.64111328125,4380.89697265625,4327.69189453125,4368.3330078125,4315.89697265625,4296.2822265625,4285.384765625,4272.82080078125,4260.51318359375,4228.97412109375,4451.2822265625,4455.89697265625,4310.89697265625,4427.94921875,0.0,0.0,1.0
1698748288.0,13.0,0.0,4321.02587890625,4382.69189453125,4327.69189453125,4368.0771484375,4314.10302734375,4296.15380859375,4294.35888671875,4277.69189453125,4266.9228515625,4231.5380859375,4451.5380859375,4456.6669921875,4313.3330078125,4423.3330078125,0.0,0.0,1.0
1698748288.0,14.0,0.0,4318.0771484375,4383.3330078125,4322.82080078125,4367.94921875,4316.2822265625,4298.4619140625,4298.3330078125,4278.0771484375,4271.9228515625,4235.384765625,4457.69189453125,4456.6669921875,4313.0771484375,4423.97412109375,0.0,0.0,1.0
1698748288.0,15.0,0.0,4312.17919921875,4375.76904296875,4318.0771484375,4361.9228515625,4313.97412109375,4303.4619140625,4292.30810546875,4275.64111328125,4270.0,4233.97412109375,4456.15380859375,4452.17919921875,4306.02587890625,4422.82080078125,0.0,0.0,1.0
1698748288.0,16.0,0.0,4310.89697265625,4372.43603515625,4316.2822265625,4358.58984375,4316.41015625,4303.205078125,4292.56396484375,4269.8720703125,4263.84619140625,4232.94921875,4452.94921875,4444.23095703125,4308.58984375,4417.56396484375,0.0,0.0,1.0
1698748288.0,17.0,0.0,4307.56396484375,4377.56396484375,4314.23095703125,4357.82080078125,4325.89697265625,4300.255859375,4296.15380859375,4261.15380859375,4254.23095703125,4231.6669921875,4447.82080078125,4438.97412109375,4309.744140625,4411.794921875,0.0,0.0,1.0
1698748288.0,18.0,0.0,4304.35888671875,4381.6669921875,4315.51318359375,4357.17919921875,4327.82080078125,4300.89697265625,4295.0,4255.384765625,4244.744140625,4217.94921875,4437.94921875,4437.82080078125,4296.15380859375,4404.48681640625,0.0,0.0,1.0
1698748288.0,19.0,0.0,4312.05078125,4382.30810546875,4324.10302734375,4359.10302734375,4325.0,4302.82080078125,4293.0771484375,4259.23095703125,4248.205078125,4212.05078125,4443.205078125,4443.3330078125,4299.8720703125,4407.43603515625,0.0,0.0,1.0
1698748288.0,20.0,0.0,4317.05078125,4380.51318359375,4333.97412109375,4362.56396484375,4327.94921875,4305.51318359375,4292.30810546875,4268.84619140625,4265.255859375,4234.48681640625,4466.2822265625,4458.0771484375,4327.56396484375,4423.84619140625,0.0,0.0,1.0
1698748288.0,21.0,0.0,4313.0771484375,4380.0,4331.15380859375,4363.7177734375,4328.0771484375,4307.94921875,4294.8720703125,4273.97412109375,4277.94921875,4259.8720703125,4482.82080078125,4465.1279296875,4343.58984375,4432.17919921875,0.0,0.0,1.0
1698748288.0,22.0,0.0,4318.205078125,4384.48681640625,4327.05078125,4364.8720703125,4322.82080078125,4307.30810546875,4296.794921875,4271.41015625,4282.17919921875,4260.89697265625,4480.1279296875,4461.794921875,4343.58984375,4432.82080078125,0.0,0.0,1.0
1698748288.0,23.0,0.0,4328.4619140625,4387.43603515625,4337.82080078125,4366.5380859375,4317.30810546875,4302.05078125,4293.84619140625,4269.48681640625,4278.84619140625,4250.384765625,4472.82080078125,4465.76904296875,4344.23095703125,4443.3330078125,0.0,0.0,1.0
